classe,objeto,arquivo,data,hora,casa,fundo,dia,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO
garfo,garfoC,garfoC15.jpg,17/04,12:48,0,branco,1,garfoC15.jpg,3.6 MB,SM-G9600,2021:04:17 12:48:27,4032x2268,4.3 mm,1/1478,2.4,50
garfo,garfoC,garfoC16.jpg,17/04,12:57,0,preto,1,garfoC16.jpg,5.5 MB,SM-G9600,2021:04:17 12:56:30,4032x2268,4.3 mm,1/559,2.4,50
garfo,garfoC,garfoC17.jpg,17/04,12:57,0,preto,1,garfoC17.jpg,5.3 MB,SM-G9600,2021:04:17 12:56:31,4032x2268,4.3 mm,1/559,2.4,50
garfo,garfoC,garfoC18.jpg,17/04,12:57,0,preto,1,garfoC18.jpg,5.4 MB,SM-G9600,2021:04:17 12:56:30,4032x2268,4.3 mm,1/559,2.4,50
garfo,garfoC,garfoC19.jpg,18/04,18:09,1,azul,0,garfoC19.jpg,3.6 MB,SM-G9600,2021:04:18 18:09:20,4032x2268,4.3 mm,1/12,1.5,250
garfo,garfoC,garfoC2.jpg,17/04,12:00,1,azul,1,garfoC2.jpg,4.9 MB,SM-G9600,2021:04:17 12:00:08,4032x2268,4.3 mm,1/30,1.5,250
garfo,garfoC,garfoC20.jpg,18/04,18:09,1,azul,0,garfoC20.jpg,2.6 MB,SM-G9600,2021:04:18 18:09:22,4032x2268,4.3 mm,1/12,1.5,250
garfo,garfoC,garfoC21.jpg,18/04,18:09,1,azul,0,garfoC21.jpg,3.2 MB,SM-G9600,2021:04:18 18:09:24,4032x2268,4.3 mm,1/12,1.5,250
garfo,garfoC,garfoC22.jpg,18/04,18:19,1,branco,0,garfoC22.jpg,2.4 MB,SM-G9600,2021:04:18 18:19:14,4032x2268,4.3 mm,1/40,1.5,320
garfo,garfoC,garfoC23.jpg,18/04,18:19,1,branco,0,garfoC23.jpg,2.2 MB,SM-G9600,2021:04:18 18:19:15,4032x2268,4.3 mm,1/40,1.5,320
garfo,garfoC,garfoC24.jpg,18/04,18:19,1,branco,0,garfoC24.jpg,2.5 MB,SM-G9600,2021:04:18 18:19:17,4032x2268,4.3 mm,1/40,1.5,320
garfo,garfoC,garfoC25.jpg,18/04,18:25,1,preto,0,garfoC25.jpg,2.6 MB,SM-G9600,2021:04:18 18:25:06,4032x2268,4.3 mm,1/10,1.5,320
garfo,garfoC,garfoC26.jpg,18/04,18:25,1,preto,0,garfoC26.jpg,2.2 MB,SM-G9600,2021:04:18 18:25:08,4032x2268,4.3 mm,1/10,1.5,320
garfo,garfoC,garfoC27.jpg,18/04,18:25,1,preto,0,garfoC27.jpg,2.6 MB,SM-G9600,2021:04:18 18:25:10,4032x2268,4.3 mm,1/10,1.5,320
garfo,garfoC,garfoC28.jpg,18/04,18:41,0,azul,0,garfoC28.jpg,3.2 MB,SM-G9600,2021:04:18 18:40:32,4032x2268,4.3 mm,1/10,1.5,1000
garfo,garfoC,garfoC29.jpg,18/04,18:41,0,azul,0,garfoC29.jpg,3.2 MB,SM-G9600,2021:04:18 18:40:35,4032x2268,4.3 mm,1/10,1.5,800
garfo,garfoC,garfoC3.jpg,17/04,12:00,1,azul,1,garfoC3.jpg,4.6 MB,SM-G9600,2021:04:17 12:00:07,4032x2268,4.3 mm,1/30,1.5,250
garfo,garfoC,garfoC30.jpg,18/04,18:41,0,azul,0,garfoC30.jpg,2.8 MB,SM-G9600,2021:04:18 18:40:39,4032x2268,4.3 mm,1/10,1.5,800
garfo,garfoC,garfoC31.jpg,18/04,18:45,0,branco,0,garfoC31.jpg,2.4 MB,SM-G9600,2021:04:18 18:44:53,4032x2268,4.3 mm,1/15,1.5,250
garfo,garfoC,garfoC32.jpg,18/04,18:45,0,branco,0,garfoC32.jpg,2.6 MB,SM-G9600,2021:04:18 18:44:55,4032x2268,4.3 mm,1/15,1.5,250
garfo,garfoC,garfoC33.jpg,18/04,18:45,0,branco,0,garfoC33.jpg,2.5 MB,SM-G9600,2021:04:18 18:44:56,4032x2268,4.3 mm,1/15,1.5,250
garfo,garfoC,garfoC34.jpg,18/04,18:49,0,preto,0,garfoC34.jpg,3.3 MB,SM-G9600,2021:04:18 18:48:55,4032x2268,4.3 mm,1/7,1.5,1250
garfo,garfoC,garfoC36.jpg,18/04,18:49,0,preto,0,garfoC35.jpg,3.1 MB,SM-G9600,2021:04:18 18:48:58,4032x2268,4.3 mm,1/7,1.5,1250
garfo,garfoC,garfoC36.jpg,18/04,18:49,0,preto,0,garfoC36.jpg,2.8 MB,SM-G9600,2021:04:18 18:49:00,4032x2268,4.3 mm,1/7,1.5,1250
garfo,garfoC,garfoC4.jpg,17/04,12:12,1,branco,1,garfoC4.jpg,2.9 MB,SM-G9600,2021:04:17 12:12:32,4032x2268,4.3 mm,1/60,2.4,250
garfo,garfoC,garfoC5.jpg,17/04,12:12,1,branco,1,garfoC5.jpg,2.7 MB,SM-G9600,2021:04:17 12:12:34,4032x2268,4.3 mm,1/60,2.4,250
garfo,garfoC,garfoC6.jpg,17/04,12:12,1,branco,1,garfoC6.jpg,2.7 MB,SM-G9600,2021:04:17 12:12:33,4032x2268,4.3 mm,1/60,2.4,250
garfo,garfoC,garfoC7.jpg,17/04,12:21,1,preto,1,garfoC7.jpg,3.7 MB,SM-G9600,2021:04:17 12:21:04,4032x2268,4.3 mm,1/27,1.5,250
garfo,garfoC,garfoC8.jpg,17/04,12:21,1,preto,1,garfoC8.jpg,3.5 MB,SM-G9600,2021:04:17 12:21:07,4032x2268,4.3 mm,1/27,1.5,250
garfo,garfoC,garfoC9.jpg,17/04,12:21,1,preto,1,garfoC9.jpg,3.8 MB,SM-G9600,2021:04:17 12:21:08,4032x2268,4.3 mm,1/27,1.5,250
lapis,lapisA,lapisA1.jpg,17/04,11:57,1,azul,1,lapisA1.jpg,4.6 MB,SM-G9600,2021:04:17 11:55:43,4032x2268,4.3 mm,1/29,1.5,250
lapis,lapisA,lapisA10.jpg,17/04,12:38,0,azul,1,lapisA10.jpg,6.5 MB,SM-G9600,2021:04:17 12:37:25,4032x2268,4.3 mm,1/195,2.4,50
lapis,lapisA,lapisA11.jpg,17/04,12:38,0,azul,1,lapisA11.jpg,6.5 MB,SM-G9600,2021:04:17 12:37:26,4032x2268,4.3 mm,1/176,2.4,50
lapis,lapisA,lapisA12.jpg,17/04,12:38,0,azul,1,lapisA12.jpg,6.9 MB,SM-G9600,2021:04:17 12:37:27,4032x2268,4.3 mm,1/194,2.4,50
lapis,lapisA,lapisA13.jpg,17/04,12:45,0,branco,1,lapisA13.jpg,3.6 MB,SM-G9600,2021:04:17 12:45:06,4032x2268,4.3 mm,1/1447,2.4,50
lapis,lapisA,lapisA14.jpg,17/04,12:45,0,branco,1,lapisA14.jpg,3.5 MB,SM-G9600,2021:04:17 12:45:06,4032x2268,4.3 mm,1/1447,2.4,50
lapis,lapisA,lapisA15.jpg,17/04,12:45,0,branco,1,lapisA15.jpg,3.6 MB,SM-G9600,2021:04:17 12:45:07,4032x2268,4.3 mm,1/1447,2.4,50
lapis,lapisA,lapisA16.jpg,17/04,12:55,0,preto,1,lapisA16.jpg,6.7 MB,SM-G9600,2021:04:17 12:55:11,4032x2268,4.3 mm,1/120,2.4,64
lapis,lapisA,lapisA17.jpg,17/04,12:55,0,preto,1,lapisA17.jpg,6.6 MB,SM-G9600,2021:04:17 12:55:11,4032x2268,4.3 mm,1/120,2.4,80
lapis,lapisA,lapisA18.jpg,17/04,12:55,0,preto,1,lapisA18.jpg,6.5 MB,SM-G9600,2021:04:17 12:55:12,4032x2268,4.3 mm,1/120,2.4,64
lapis,lapisA,lapisA19.jpg,18/04,11:57,1,azul,0,lapisA19.jpg,3.4 MB,SM-G9600,2021:04:18 18:07:05,4032x2268,4.3 mm,1/10,1.5,250
lapis,lapisA,lapisA2.jpg,17/04,11:57,1,azul,1,lapisA2.jpg,4.8 MB,SM-G9600,2021:04:17 11:55:45,4032x2268,4.3 mm,1/27,1.5,250
lapis,lapisA,lapisA20.jpg,18/04,18:07,1,azul,0,lapisA20.jpg,3.7 MB,SM-G9600,2021:04:18 18:07:07,4032x2268,4.3 mm,1/10,1.5,250
lapis,lapisA,lapisA21.jpg,18/04,18:07,1,azul,0,lapisA21.jpg,3.5 MB,SM-G9600,2021:04:18 18:07:09,4032x2268,4.3 mm,1/10,1.5,250
lapis,lapisA,lapisA22.jpg,18/04,18:18,1,branco,0,lapisA22.jpg,2.4 MB,SM-G9600,2021:04:18 18:17:23,4032x2268,4.3 mm,1/30,1.5,250
lapis,lapisA,lapisA23.jpg,18/04,18:18,1,branco,0,lapisA23.jpg,2.4 MB,SM-G9600,2021:04:18 18:17:24,4032x2268,4.3 mm,1/30,1.5,250
lapis,lapisA,lapisA24.jpg,18/04,18:18,1,branco,0,lapisA24.jpg,2.7 MB,SM-G9600,2021:04:18 18:17:26,4032x2268,4.3 mm,1/40,1.5,320
lapis,lapisA,lapisA25.jpg,18/04,18:23,1,preto,0,lapisA25.jpg,3.9 MB,SM-G9600,2021:04:18 18:23:23,4032x2268,4.3 mm,1/10,1.5,640
lapis,lapisA,lapisA26.jpg,18/04,18:23,1,preto,0,lapisA26.jpg,4.0 MB,SM-G9600,2021:04:18 18:23:25,4032x2268,4.3 mm,1/10,1.5,640
lapis,lapisA,lapisA27.jpg,18/04,18:23,1,preto,0,lapisA27.jpg,4.5 MB,SM-G9600,2021:04:18 18:23:27,4032x2268,4.3 mm,1/10,1.5,640
lapis,lapisA,lapisA28.jpg,18/04,18:39,0,azul,0,lapisA28.jpg,2.9 MB,SM-G9600,2021:04:18 18:38:30,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisA,lapisA29.jpg,18/04,18:39,0,azul,0,lapisA29.jpg,3.1 MB,SM-G9600,2021:04:18 18:38:31,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisA,lapisA3.jpg,17/04,11:57,1,azul,1,lapisA3.jpg,5.1 MB,SM-G9600,2021:04:17 11:55:47,4032x2268,4.3 mm,1/27,1.5,250
lapis,lapisA,lapisA30.jpg,18/04,18:39,0,azul,0,lapisA30.jpg,3.2 MB,SM-G9600,2021:04:18 18:38:33,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisA,lapisA31.jpg,18/04,18:43,0,branco,0,lapisA31.jpg,2.6 MB,SM-G9600,2021:04:18 18:43:07,4032x2268,4.3 mm,1/15,1.5,250
lapis,lapisA,lapisA32.jpg,18/04,18:43,0,branco,0,lapisA32.jpg,2.9 MB,SM-G9600,2021:04:18 18:43:09,4032x2268,4.3 mm,1/15,1.5,250
lapis,lapisA,lapisA33.jpg,18/04,18:43,0,branco,0,lapisA33.jpg,2.7 MB,SM-G9600,2021:04:18 18:43:11,4032x2268,4.3 mm,1/15,1.5,250
lapis,lapisA,lapisA34.jpg,18/04,18:47,0,preto,0,lapisA34.jpg,3.3 MB,SM-G9600,2021:04:18 18:47:17,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisA,lapisA36.jpg,18/04,18:47,0,preto,0,lapisA35.jpg,3.4 MB,SM-G9600,2021:04:18 18:47:19,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisA,lapisA36.jpg,18/04,18:47,0,preto,0,lapisA36.jpg,3.1 MB,SM-G9600,2021:04:18 18:47:22,4032x2268,4.3 mm,1/7,1.5,1250
lapis,lapisA,lapisA4.jpg,17/04,12:09,1,branco,1,lapisA4.jpg,3.1 MB,SM-G9600,2021:04:17 12:08:31,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisA,lapisA5.jpg,17/04,12:09,1,branco,1,lapisA5.jpg,3.1 MB,SM-G9600,2021:04:17 12:08:33,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisA,lapisA6.jpg,17/04,12:09,1,branco,1,lapisA6.jpg,2.9 MB,SM-G9600,2021:04:17 12:08:32,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisA,lapisA7.jpg,17/04,12:19,1,preto,1,lapisA7.jpg,4.4 MB,SM-G9600,2021:04:17 12:18:43,4032x2268,4.3 mm,1/14,1.5,250
lapis,lapisA,lapisA8.jpg,17/04,12:19,1,preto,1,lapisA8.jpg,4.1 MB,SM-G9600,2021:04:17 12:18:45,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisA,lapisA9.jpg,17/04,12:19,1,preto,1,lapisA9.jpg,4.1 MB,SM-G9600,2021:04:17 12:18:41,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisB,lapisB1.jpg,17/04,11:57,1,azul,1,lapisB1.jpg,4.4 MB,SM-G9600,2021:04:17 11:56:06,4032x2268,4.3 mm,1/19,1.5,250
lapis,lapisB,lapisB10.jpg,17/04,12:38,0,azul,1,lapisB10.jpg,6.3 MB,SM-G9600,2021:04:17 12:37:39,4032x2268,4.3 mm,1/138,2.4,50
lapis,lapisB,lapisB11.jpg,17/04,12:38,0,azul,1,lapisB11.jpg,6.8 MB,SM-G9600,2021:04:17 12:37:40,4032x2268,4.3 mm,1/138,2.4,50
lapis,lapisB,lapisB12.jpg,17/04,12:38,0,azul,1,lapisB12.jpg,6.6 MB,SM-G9600,2021:04:17 12:37:41,4032x2268,4.3 mm,1/138,2.4,50
lapis,lapisB,lapisB13.jpg,17/04,12:45,0,branco,1,lapisB13.jpg,3.8 MB,SM-G9600,2021:04:17 12:45:14,4032x2268,4.3 mm,1/1445,2.4,50
lapis,lapisB,lapisB14.jpg,17/04,12:45,0,branco,1,lapisB14.jpg,3.9 MB,SM-G9600,2021:04:17 12:45:14,4032x2268,4.3 mm,1/1445,2.4,50
lapis,lapisB,lapisB15.jpg,17/04,12:45,0,branco,1,lapisB15.jpg,3.7 MB,SM-G9600,2021:04:17 12:45:15,4032x2268,4.3 mm,1/1312,2.4,50
lapis,lapisB,lapisB16.jpg,17/04,12:55,0,preto,1,lapisB16.jpg,6.9 MB,SM-G9600,2021:04:17 12:55:18,4032x2268,4.3 mm,1/120,2.4,80
lapis,lapisB,lapisB17.jpg,17/04,12:55,0,preto,1,lapisB17.jpg,6.4 MB,SM-G9600,2021:04:17 12:55:18,4032x2268,4.3 mm,1/120,2.4,80
lapis,lapisB,lapisB18.jpg,17/04,12:55,0,preto,1,lapisB18.jpg,6.7 MB,SM-G9600,2021:04:17 12:55:19,4032x2268,4.3 mm,1/120,2.4,80
lapis,lapisB,lapisB19.jpg,18/04,18:07,1,azul,0,lapisB19.jpg,3.6 MB,SM-G9600,2021:04:18 18:07:18,4032x2268,4.3 mm,1/10,1.5,320
lapis,lapisB,lapisB2.jpg,17/04,11:57,1,azul,1,lapisB2.jpg,4.8 MB,SM-G9600,2021:04:17 11:56:07,4032x2268,4.3 mm,1/19,1.5,250
lapis,lapisB,lapisB20.jpg,18/04,18:07,1,azul,0,lapisB20.jpg,3.2 MB,SM-G9600,2021:04:18 18:07:20,4032x2268,4.3 mm,1/10,1.5,320
lapis,lapisB,lapisB21.jpg,18/04,18:07,1,azul,0,lapisB21.jpg,3.7 MB,SM-G9600,2021:04:18 18:07:22,4032x2268,4.3 mm,1/10,1.5,320
lapis,lapisB,lapisB22.jpg,18/04,18:18,1,branco,0,lapisB22.jpg,2.5 MB,SM-G9600,2021:04:18 18:17:46,4032x2268,4.3 mm,1/40,1.5,320
lapis,lapisB,lapisB23.jpg,18/04,18:18,1,branco,0,lapisB23.jpg,2.8 MB,SM-G9600,2021:04:18 18:17:48,4032x2268,4.3 mm,1/40,1.5,320
lapis,lapisB,lapisB24.jpg,18/04,18:18,1,branco,0,lapisB24.jpg,2.7 MB,SM-G9600,2021:04:18 18:17:49,4032x2268,4.3 mm,1/40,1.5,320
lapis,lapisB,lapisB25.jpg,18/04,18:23,1,preto,0,lapisB25.jpg,3.3 MB,SM-G9600,2021:04:18 18:23:34,4032x2268,4.3 mm,1/10,1.5,500
lapis,lapisB,lapisB26.jpg,18/04,18:23,1,preto,0,lapisB26.jpg,3.9 MB,SM-G9600,2021:04:18 18:23:36,4032x2268,4.3 mm,1/10,1.5,500
lapis,lapisB,lapisB27.jpg,18/04,18:23,1,preto,0,lapisB27.jpg,4.0 MB,SM-G9600,2021:04:18 18:23:38,4032x2268,4.3 mm,1/10,1.5,500
lapis,lapisB,lapisB28.jpg,18/04,18:39,0,azul,0,lapisB28.jpg,2.7 MB,SM-G9600,2021:04:18 18:38:40,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisB,lapisB29.jpg,18/04,18:39,0,azul,0,lapisB29.jpg,2.9 MB,SM-G9600,2021:04:18 18:38:42,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisB,lapisB3.jpg,17/04,11:57,1,azul,1,lapisB3.jpg,4.6 MB,SM-G9600,2021:04:17 11:56:08,4032x2268,4.3 mm,1/19,1.5,250
lapis,lapisB,lapisB30.jpg,18/04,18:39,0,azul,0,lapisB30.jpg,2.9 MB,SM-G9600,2021:04:18 18:38:44,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisB,lapisB31.jpg,18/04,18:43,0,branco,0,lapisB31.jpg,2.4 MB,SM-G9600,2021:04:18 18:43:20,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisB,lapisB32.jpg,18/04,18:43,0,branco,0,lapisB32.jpg,2.3 MB,SM-G9600,2021:04:18 18:43:22,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisB,lapisB33.jpg,18/04,18:43,0,branco,0,lapisB33.jpg,2.4 MB,SM-G9600,2021:04:18 18:43:23,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisB,lapisB34.jpg,18/04,18:47,0,preto,0,lapisB34.jpg,3.3 MB,SM-G9600,2021:04:18 18:47:30,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisB,lapisB36.jpg,18/04,18:47,0,preto,0,lapisB35.jpg,3.2 MB,SM-G9600,2021:04:18 18:47:32,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisB,lapisB36.jpg,18/04,18:47,0,preto,0,lapisB36.jpg,3.4 MB,SM-G9600,2021:04:18 18:47:35,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisB,lapisB4.jpg,17/04,12:09,1,branco,1,lapisB4.jpg,3.1 MB,SM-G9600,2021:04:17 12:08:45,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisB,lapisB5.jpg,17/04,12:09,1,branco,1,lapisB5.jpg,3.1 MB,SM-G9600,2021:04:17 12:08:46,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisB,lapisB6.jpg,17/04,12:09,1,branco,1,lapisB6.jpg,3.2 MB,SM-G9600,2021:04:17 12:08:47,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisB,lapisB7.jpg,17/04,12:19,1,preto,1,lapisB7.jpg,4.4 MB,SM-G9600,2021:04:17 12:18:55,4032x2268,4.3 mm,1/14,1.5,250
lapis,lapisB,lapisB8.jpg,17/04,12:19,1,preto,1,lapisB8.jpg,4.1 MB,SM-G9600,2021:04:17 12:18:57,4032x2268,4.3 mm,1/14,1.5,250
lapis,lapisB,lapisB9.jpg,17/04,12:19,1,preto,1,lapisB9.jpg,4.4 MB,SM-G9600,2021:04:17 12:18:58,4032x2268,4.3 mm,1/14,1.5,250
lapis,lapisC,lapisC1.jpg,17/04,11:57,1,azul,1,lapisC1.jpg,5.1 MB,SM-G9600,2021:04:17 11:56:19,4032x2268,4.3 mm,1/19,1.5,250
lapis,lapisC,lapisC10.jpg,17/04,12:38,0,azul,1,lapisC10.jpg,6.6 MB,SM-G9600,2021:04:17 12:37:50,4032x2268,4.3 mm,1/158,2.4,50
lapis,lapisC,lapisC11.jpg,17/04,12:38,0,azul,1,lapisC11.jpg,6.6 MB,SM-G9600,2021:04:17 12:37:49,4032x2268,4.3 mm,1/145,2.4,50
lapis,lapisC,lapisC12.jpg,17/04,12:38,0,azul,1,lapisC12.jpg,6.3 MB,SM-G9600,2021:04:17 12:37:50,4032x2268,4.3 mm,1/158,2.4,50
lapis,lapisC,lapisC13.jpg,17/04,12:45,0,branco,1,lapisC13.jpg,3.8 MB,SM-G9600,2021:04:17 12:45:21,4032x2268,4.3 mm,1/1265,2.4,50
lapis,lapisC,lapisC14.jpg,17/04,12:45,0,branco,1,lapisC14.jpg,4.0 MB,SM-G9600,2021:04:17 12:45:20,4032x2268,4.3 mm,1/1422,2.4,50
lapis,lapisC,lapisC15.jpg,17/04,12:45,0,branco,1,lapisC15.jpg,3.8 MB,SM-G9600,2021:04:17 12:45:22,4032x2268,4.3 mm,1/1265,2.4,50
lapis,lapisC,lapisC16.jpg,17/04,12:55,0,preto,1,lapisC16.jpg,6.6 MB,SM-G9600,2021:04:17 12:55:25,4032x2268,4.3 mm,1/120,2.4,80
lapis,lapisC,lapisC17.jpg,17/04,12:55,0,preto,1,lapisC17.jpg,6.6 MB,SM-G9600,2021:04:17 12:55:26,4032x2268,4.3 mm,1/120,2.4,80
lapis,lapisC,lapisC18.jpg,17/04,12:55,0,preto,1,lapisC18.jpg,5.6 MB,SM-G9600,2021:04:17 12:55:26,4032x2268,4.3 mm,1/120,2.4,80
lapis,lapisC,lapisC19.jpg,18/04,18:07,1,azul,0,lapisC19.jpg,3.7 MB,SM-G9600,2021:04:18 18:07:31,4032x2268,4.3 mm,1/10,1.5,320
lapis,lapisC,lapisC2.jpg,17/04,11:57,1,azul,1,lapisC2.jpg,5.0 MB,SM-G9600,2021:04:17 11:56:21,4032x2268,4.3 mm,1/19,1.5,250
lapis,lapisC,lapisC20.jpg,18/04,18:07,1,azul,0,lapisC20.jpg,3.0 MB,SM-G9600,2021:04:18 18:07:34,4032x2268,4.3 mm,1/10,1.5,320
lapis,lapisC,lapisC21.jpg,18/04,18:07,1,azul,0,lapisC21.jpg,3.8 MB,SM-G9600,2021:04:18 18:07:37,4032x2268,4.3 mm,1/10,1.5,320
lapis,lapisC,lapisC22.jpg,18/04,18:18,1,branco,0,lapisC22.jpg,2.4 MB,SM-G9600,2021:04:18 18:17:58,4032x2268,4.3 mm,1/40,1.5,320
lapis,lapisC,lapisC23.jpg,18/04,18:18,1,branco,0,lapisC23.jpg,2.7 MB,SM-G9600,2021:04:18 18:17:59,4032x2268,4.3 mm,1/40,1.5,320
lapis,lapisC,lapisC24.jpg,18/04,18:18,1,branco,0,lapisC24.jpg,2.7 MB,SM-G9600,2021:04:18 18:18:01,4032x2268,4.3 mm,1/40,1.5,320
lapis,lapisC,lapisC25.jpg,18/04,18:23,1,preto,0,lapisC25.jpg,4.1 MB,SM-G9600,2021:04:18 18:23:44,4032x2268,4.3 mm,1/10,1.5,500
lapis,lapisC,lapisC26.jpg,18/04,18:23,1,preto,0,lapisC26.jpg,4.1 MB,SM-G9600,2021:04:18 18:23:46,4032x2268,4.3 mm,1/10,1.5,500
lapis,lapisC,lapisC27.jpg,18/04,18:23,1,preto,0,lapisC27.jpg,4.0 MB,SM-G9600,2021:04:18 18:23:48,4032x2268,4.3 mm,1/10,1.5,640
lapis,lapisC,lapisC28.jpg,18/04,18:39,0,azul,0,lapisC28.jpg,3.5 MB,SM-G9600,2021:04:18 18:38:55,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisC,lapisC29.jpg,18/04,18:39,0,azul,0,lapisC29.jpg,3.1 MB,SM-G9600,2021:04:18 18:38:57,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisC,lapisC3.jpg,17/04,11:57,1,azul,1,lapisC3.jpg,4.6 MB,SM-G9600,2021:04:17 11:56:17,4032x2268,4.3 mm,1/19,1.5,250
lapis,lapisC,lapisC30.jpg,18/04,18:39,0,azul,0,lapisC30.jpg,2.7 MB,SM-G9600,2021:04:18 18:38:59,4032x2268,4.3 mm,1/10,1.5,1000
lapis,lapisC,lapisC31.jpg,18/04,18:43,0,branco,0,lapisC31.jpg,2.1 MB,SM-G9600,2021:04:18 18:43:31,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisC,lapisC32.jpg,18/04,18:43,0,branco,0,lapisC32.jpg,2.6 MB,SM-G9600,2021:04:18 18:43:32,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisC,lapisC33.jpg,18/04,18:43,0,branco,0,lapisC33.jpg,2.5 MB,SM-G9600,2021:04:18 18:43:35,4032x2268,4.3 mm,1/13,1.5,250
lapis,lapisC,lapisC34.jpg,18/04,18:47,0,preto,0,lapisC34.jpg,3.2 MB,SM-G9600,2021:04:18 18:47:46,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisC,lapisC36.jpg,18/04,18:47,0,preto,0,lapisC35.jpg,3.4 MB,SM-G9600,2021:04:18 18:47:48,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisC,lapisC36.jpg,18/04,18:47,0,preto,0,lapisC36.jpg,3.1 MB,SM-G9600,2021:04:18 18:47:51,4032x2268,4.3 mm,1/6,1.5,1250
lapis,lapisC,lapisC4.jpg,17/04,12:09,1,branco,1,lapisC4.jpg,2.5 MB,SM-G9600,2021:04:17 12:08:57,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisC,lapisC5.jpg,17/04,12:09,1,branco,1,lapisC5.jpg,2.6 MB,SM-G9600,2021:04:17 12:08:58,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisC,lapisC6.jpg,17/04,12:09,1,branco,1,lapisC6.jpg,3.1 MB,SM-G9600,2021:04:17 12:08:59,4032x2268,4.3 mm,1/60,2.4,250
lapis,lapisC,lapisC7.jpg,17/04,12:19,1,preto,1,lapisC7.jpg,3.8 MB,SM-G9600,2021:04:17 12:19:06,4032x2268,4.3 mm,1/14,1.5,250
lapis,lapisC,lapisC8.jpg,17/04,12:19,1,preto,1,lapisC8.jpg,4.8 MB,SM-G9600,2021:04:17 12:19:08,4032x2268,4.3 mm,1/14,1.5,250
lapis,lapisC,lapisC9.jpg,17/04,12:19,1,preto,1,lapisC9.jpg,4.5 MB,SM-G9600,2021:04:17 12:19:09,4032x2268,4.3 mm,1/14,1.5,250
maça,maçaA,maçaA1.jpg,17/04,12:03,1,azul,1,macaA1.jpg,3.0 MB,SM-G9600,2021:04:17 12:03:02,4032x2268,4.3 mm,1/26,1.5,250
maça,maçaA,maçaA10.jpg,17/04,12:42,0,azul,1,macaA10.jpg,5.0 MB,SM-G9600,2021:04:17 12:42:24,4032x2268,4.3 mm,1/209,2.4,50
maça,maçaA,maçaA11.jpg,17/04,12:42,0,azul,1,macaA11.jpg,4.9 MB,SM-G9600,2021:04:17 12:42:25,4032x2268,4.3 mm,1/198,2.4,50
maça,maçaA,maçaA12.jpg,17/04,12:42,0,azul,1,macaA12.jpg,4.2 MB,SM-G9600,2021:04:17 12:42:25,4032x2268,4.3 mm,1/198,2.4,50
maça,maçaA,maçaA13.jpg,17/04,12:50,0,branco,1,macaA13.jpg,2.6 MB,SM-G9600,2021:04:17 12:49:59,4032x2268,4.3 mm,1/1079,2.4,50
maça,maçaA,maçaA14.jpg,17/04,12:50,0,branco,1,macaA14.jpg,2.5 MB,SM-G9600,2021:04:17 12:49:59,4032x2268,4.3 mm,1/1079,2.4,50
maça,maçaA,maçaA15.jpg,17/04,12:50,0,branco,1,macaA15.jpg,2.5 MB,SM-G9600,2021:04:17 12:50:00,4032x2268,4.3 mm,1/1079,2.4,50
maça,maçaA,maçaA16.jpg,17/04,12:59,0,preto,1,macaA16.jpg,3.4 MB,SM-G9600,2021:04:17 12:58:25,4032x2268,4.3 mm,1/228,2.4,50
maça,maçaA,maçaA17.jpg,17/04,12:59,0,preto,1,macaA17.jpg,3.4 MB,SM-G9600,2021:04:17 12:58:25,4032x2268,4.3 mm,1/228,2.4,50
